state,district,block,village_name,other_areas,constituency,longitude,latitude
Andhra Pradesh,Prakasam,Pullalacheruvu,Ummadivaram,NA,Yerragondapalem,15.983888888888888,79.881
Andhra Pradesh,Visakhapatnam,NA,Gorlagondi,NA,NA,15.865972222222222,80.9653888888889
Andhra Pradesh,Visakhapatnam,NA,Gorlagondi,NA,NA,15.865972222222222,80.9653888888889
Andhra Pradesh,Visakhapatnam,G. Madugula,Nurmati,NA,Madugula,18.0135,82.53233333333333
Andhra Pradesh,Nizamabad,Jakranpalle,NA,Kaligote forest,Nizamabad Rural,18.717166666666664,78.27716666666666
Andhra Pradesh,Khammam,Chintoor,NA,NA,Rampachodavaram,18.467,80.433
Andhra Pradesh,Khammam,Cherla,Tippapuram,NA,Bhadrachalam,18.29208333333333,78.92580555555556
Andhra Pradesh,Vishakhapatnam,Chintapalli,NA,NA,Paderu,17.871861111111112,82.35338888888889
Andhra Pradesh,Khammam,Chintur,Dongala Jagaram,NA,Rampachodavaram,17.804111111111112,81.10472222222222
Andhra Pradesh,East Godavari,Yetapka,NA,Yetapaka Police Station,Bhadrachalam,17.69361111111111,80.90819444444445
Andhra Pradesh,Nalgonda,Neredgouma,Neredgommu,NA,Devarakonda,16.61988888888889,78.97838888888889
Andhra Pradesh,Khammam,Manguru,Anantaram,NA,Pinapaka,17.56875,79.17827777777778
Andhra Pradesh,Visakhapatnam,Koyyuru,NA,NA,Paderu,17.651694444444445,82.21927777777778
Andhra Pradesh,Vizianagaram,Salur,Ranasinghi,Salur mandal,Salur,18.515416666666667,83.20566666666667
Andhra Pradesh,Adilabad,Tiryani,Mangi,Mangi forest,Asifabad,19.14463888888889,79.14502777777778
Andhra Pradesh,Mahabubnagar,Kalwakurthy,Lingasanipalle,Kalwakurthy,Kalwakurthy,15.990805555555555,78.19547222222222
Andhra Pradesh,Guntur,Piduguralla,Janapadu,NA,Gurajala,16.456416666666666,79.85958333333333
Andhra Pradesh,Khammam,Palvancha,Reddygudem,NA,Kothagudem,17.154638888888886,80.29336111111111
Andhra Pradesh,Karimnagar,Mahadevpur,Sarvaipet,NA,Manthani,18.957416666666667,79.80983333333333
Andhra Pradesh,Guntur,Piduguralla,Guthikonda,NA,Gurajala,16.431250000000002,79.83308333333333
Andhra Pradesh,Warangal,NA,Amudalapalli,NA,Manakondur,15.611638888888889,79.65066666666667
Andhra Pradesh,Srikakulam,Veeraghattam,Kambara,NA,Palakonda,18.728194444444444,83.5766111111111
Andhra Pradesh,Khammam,Kothagudem,Gattumalla,NA,Kothagudem,17.671166666666668,80.6196111111111
Andhra Pradesh,Warangal,Tadvai,NA,NA,Mulug,18.24,80.31147222222222
Andhra Pradesh,Mahabubnagar,NA,Elmapally,Amrabad,Achampet,16.373916666666666,78.75616666666667
Andhra Pradesh,Khammam,Cherla,Bodhanelli,NA,Bhadrachalam,18.079833333333333,80.83388888888888
Andhra Pradesh,Warangal,Bhupalpalle,NA,Kompelli-Asnanpalli,Bhupalpalle,18.431,79.86194444444443
Andhra Pradesh,Khammam,Bhadrachalam rural,Gollaguupa,NA,Bhadrachalam,17.046277777777778,79.28955555555555
Andhra Pradesh,Visakhapatnam,G.K. Veedhi,Bonangipalli,NA,Rayadurg,17.86138888888889,82.19705555555556
Andhra Pradesh,Khammam,Chintur,Katukapalli,NA,Rampachodavaram,17.743277777777777,81.39794444444445
Andhra Pradesh,Visakhapatnam,GK Veedhi,Peddavalasa,NA,Rayadurg,17.781333333333333,82.27
Andhra Pradesh,Vishakhapatnam,Chintapalli,Antharla,NA,Paderu,17.81325,82.37022222222221
Andhra Pradesh,Guntur,Piduguralla,Guthikonda,NA,Gurajala,16.431250000000002,79.83308333333333
Andhra Pradesh,Warangal,NA,NA,Tadvai forest,Mulug,18.22597222222222,80.30877777777778
Andhra Pradesh,Visakhapatnam,GK Veedhi,Digajenaba,NA,Paderu,17.863166666666668,82.19622222222223
Andhra Pradesh,Visakhapatnam,Nallabelly,Nallabilli,NA,Panyam,17.980416666666667,83.03183333333334
Andhra Pradesh,Prakasam,Korisapadu,Pamidipadu,NA,Addanki,15.711583333333332,80.11172222222221
Andhra Pradesh,Prakasam,Yerragondapalem,Gandicheruvu,NA,Yerragondapalem,16.036333333333335,79.30763888888889
Andhra Pradesh,Prakasam,Pullalacheruvu,Manepalle,Bolepalli,Yerragondapalem,13.748777777777777,77.56244444444444
Andhra Pradesh,Guntur,Bollapalle,Bollapalle,Nallamala,Vinukonda,16.182972222222222,79.67963888888889
Andhra Pradesh,Warangal,Kothagudem,Konapur,NA,Mulug,18.717888888888886,78.6193611111111
Andhra Pradesh,Nalgonda,Narayanpur,Lingavarigudem,NA,Munugode,17.68413888888889,78.68563888888889
Andhra Pradesh,Khammam,Charla,NA,Kurnapalli forest,Bhadrachalam,18.63733333333333,77.99222222222222
Andhra Pradesh,Warangal,Tadvai,NA,Narlapur forest,Mulug,18.30958333333333,80.20316666666668
Andhra Pradesh,Visakhapatnam,G.K. Veedhi,Pedapadu,NA,Rayadurg,16.637916666666666,81.03722222222223
Andhra Pradesh,Warangal,Regonda,Kodavatancha,NA,Bhupalpalle,18.290972222222223,79.75230555555555
Andhra Pradesh,East Godavari,Yetapka,Lakshmipuram,Yetapaka mandal,Bhadrachalam,16.436194444444446,80.2033888888889
Andhra Pradesh,Visakhapatnam,Pedabayalu,Kundrangi,NA,Araku Valley,18.28525,82.58888888888889
Andhra Pradesh,Visakhapatnam,Koyyuru,Kunukuru,NA,Paderu,17.653416666666665,82.21988888888889
Andhra Pradesh,Vishakhapatnam,Chintapalli,Lammasingi,NA,Paderu,17.823,82.4918611111111
Andhra Pradesh,Vizianagaram,Parvathipuram,NA,Adarigedda,Parvathipuram,18.775694444444444,83.4256388888889
Andhra Pradesh,Khammam,Dummugudem,Chintaguppa,NA,Bhadrachalam,18.00411111111111,80.92366666666668
Andhra Pradesh,Kurnool,NA,NA,Nallamala,Achampet,16.01336111111111,78.97161111111112
Andhra Pradesh,East Godavari,Rampachodavaram,NA,NA,Rampachodavaram,17.436444444444444,81.77638888888889
Andhra Pradesh,East Godavari,Chintoor,Lankapalli,Chintur Police Station,Rampachodavaram,16.136277777777778,80.98433333333334
Andhra Pradesh,Visakhapatnam,Pedhabayalu,Busuput,NA,Araku Valley,18.285861111111117,82.58852777777777
Andhra Pradesh,Guntur,Bollapalli,NA,Kanarmurlapudi,Vinukonda,15.87977777777778,80.08513888888888
Andhra Pradesh,Khammam,Pinapaka,NA,Aswapurampadu,Pinapaka,17.176166666666667,80.41255555555556
Andhra Pradesh,Warangal,Mahabubabad,Mahabubabad,Giriprasad Nagar,Mahbubabad,17.594444444444445,79.99436111111112
Andhra Pradesh,Kurnool,Nandyal,NA,Nandyal,Nandyal,15.468444444444444,78.47266666666667
Andhra Pradesh,Visakhapatnam,G Madugula,Killamkota,NA,Paderu,18.08427777777778,82.38241666666666
Andhra Pradesh,Warangal,NA,NA,Mulug forest,Mulug,18.19308333333333,79.94166666666668
Andhra Pradesh,Khammam,Cherla,NA,Pedamidisileru,Bhadrachalam,18.08877777777777,80.88558333333334
Andhra Pradesh,Visakhapatnam,Chintapalle,"Johar, Balapam village Panchayat",NA,Paderu,18.02947222222222,82.34277777777777
Andhra Pradesh,East Godavari,Rampachodavaram,Rampachodavaram,NA,Rampachodavaram,17.436444444444444,81.77638888888889
Andhra Pradesh,Khammam,Garla,Marrugudem,NA,Yellandu,16.945611111111113,78.85933333333332
Andhra Pradesh,Warangal,Kothagudem,Marrigudem,Kamaram,Mulug,16.941333333333333,78.85980555555555
Andhra Pradesh,Guntur,Dachepalli,Pondugula,NA,Gurajala,16.583666666666666,80.26225
Andhra Pradesh,Karimnagar,Mahadevpur,Pankena,Mahadevpur,Manthani,18.67075,80.18705555555556
Andhra Pradesh,Khammam,NA,Yellendu,NA,Yellandu,17.59375,80.31830555555555
Andhra Pradesh,Kadapa,Gopavaram,NA,Gopavaram reserve forest,Badvel,16.816972222222223,80.97
Andhra Pradesh,Mahabubnagar,Atmakur,NA,Atmakur Police station,Makthal,16.336027777777776,77.80372222222222
Andhra Pradesh,Visakhapatnam,G. Madugula,NA,G. Madugula,Madugula,18.011972222222223,82.53086111111111
Andhra Pradesh,Khammam,NA,Paloncha,NA,Kothagudem,17.6035,80.68425
Andhra Pradesh,Warangal,Eturunagaram,NA,Eturnagaram,Mulug,18.342027777777776,80.43122222222223
Andhra Pradesh,Khammam,Kamepally,Sriramnagar Tanda,NA,Palair,17.267555555555553,78.25611111111111
Andhra Pradesh,Srikakulam,Bhamini,NA,Bhamini,Palakonda,18.91,83.81702777777777
Andhra Pradesh,Guntur,Bellamkonda,NA,"Kolluru, Chityala",Pedakurapadu,16.483611111111113,80.022
Andhra Pradesh,Srikakulam,Bhamini,NA,Bhamini,Palakonda,18.91,83.81702777777777
Andhra Pradesh,Visakhapatnam,Dumbriguda,NA,NA,Araku Valley,18.287694444444448,82.79136111111112
Andhra Pradesh,Rajna Sircilla,NA,NA,Vemulawada,Vemulawada,18.46833333333333,78.86708333333333
Andhra Pradesh,Khammam,Venkatapuram,K Kondapuram,NA,Bhadrachalam,18.165,80.71294444444445
Andhra Pradesh,Khammam,Chintoor,Narsingpet,NA,Rampachodavaram,17.707416666666667,81.39336111111112
Andhra Pradesh,Srikakulam,"Meliaputti/Lakshminarsupeta,L.n Peta, Palasa",Jaghanadapuram,NA,Tekkali,16.715666666666667,81.46130555555555
Andhra Pradesh,Nizamabad,NA,NA,Kamareddy,Kamareddy,18.320888888888888,78.33713888888889
Andhra Pradesh,Warangal,Hasanparthy,Devanapeta,NA,Waradhanapet,18.02938888888889,79.49597222222222
Andhra Pradesh,Nalgonda,NA,NA,Chandampet,Devarakonda,17.96925,78.42341666666667
Andhra Pradesh,Prakasam,NA,NA,Ongole,Ongole,15.506833333333333,80.04844444444444
Andhra Pradesh,Kadapa,Galiveedu,Billalagutta,Veligallu,Rayachoti,14.027972222222225,78.51072222222223
Andhra Pradesh,Adilabad,NA,NA,Manigarh-Jogapur forest,Asifabad,19.77488888888889,79.39644444444446
Andhra Pradesh,Prakasam,NA,Amannagudipadu,NA,NA,15.973527777777775,79.24463888888889
Andhra Pradesh,Visakhapatnam,G.K. Veedhi,NA,NA,Rayadurg,17.861583333333336,82.19761111111112
Andhra Pradesh,Warangal,Govindaraopet,NA,Pasara,Mulug,18.195444444444444,80.16830555555556
Andhra Pradesh,Visakhapatnam,GK Veedhi,Deverapalli,NA,Rayadurg,17.033694444444446,81.56019444444445
Andhra Pradesh,Nalgonda,Narayanpur,NA,Rachakonda hills,Munugode,17.687527777777778,78.68461111111111
Andhra Pradesh,Warangal,Nekkonda,NA,Deekshakunta forest area,Narsampet,17.848388888888888,79.816
Andhra Pradesh,Visakhapatnam,Chintapalli,NA,Maddilaveedhi,Rayadurg,16.91372222222222,82.08786111111111
Andhra Pradesh,Vishakhapatnam,Koyyuru,Kannavaram,NA,Paderu,17.29438888888889,81.77847222222222
Andhra Pradesh,Visakhapatnam,Chintapalli,NA,NA,Paderu,16.91369444444444,82.08725
Andhra Pradesh,Visakhapatnam,Chintapalle,Korukonda,NA,Paderu,17.172694444444446,81.82577777777777
Andhra Pradesh,Prakasam,NA,Pullalacheruvu,NA,Yerragondapalem,16.156444444444443,79.43016666666666
Andhra Pradesh,Guntur,Vinukonda,Vinukonda,NA,Vinukonda,16.053361111111112,79.73741666666666
Andhra Pradesh,Adilabad,Mandamarri,NA,Mandamarri,Chennur,18.989916666666662,79.48088888888888
Andhra Pradesh,East Godavari,Y. Ramavaram,Bandigedda,NA,Rampachodavaram,17.6795,81.95775
Andhra Pradesh,Adilabad,Tiryani,Dorli,NA,Asifabad,19.63286111111111,78.37297222222222
Andhra Pradesh,Karimnagar,Konaraopeta,Gollapalli,NA,Vemulawada,18.790666666666667,79.05547222222222
Andhra Pradesh,Warangal,Bhupalapalle,Moranchapalle,NA,Bhupalpalle,18.42741666666667,79.86280555555555
Andhra Pradesh,Vishakhapatnam,Narsipatnam,Narsipatnam,NA,Narsipatnam,17.668000000000003,82.61311111111111
Andhra Pradesh,East Godavari,Bhadrachalam,Gollaguppa,near Chhattisgarh,Bhadrachalam,17.754305555555554,81.11644444444444
Andhra Pradesh,Warangal,Eturunagaram,NA,NA,Mulug,18.339666666666663,80.43283333333333
Andhra Pradesh,Srikakulam,Merakamudidam/Gummalakshmipuram,Puthikavalasa,NA,Allagadda,17.89613888888889,83.19647222222223
Andhra Pradesh,Vishakhapatnam,Koyyuru,NA,NA,Paderu,17.65447222222222,82.21872222222223
Andhra Pradesh,Visakhapatnam,Narsipatnam,NA,Narsipatnam,Narsipatnam,17.668166666666668,82.61397222222222
Andhra Pradesh,Warangal,Kothaguda,NA,NA,Mulug,17.463555555555555,78.38058333333332
Andhra Pradesh,Khammam,Charla,Satyanarayanapuram,NA,Bhadrachalam,18.01725,80.86641666666667
Andhra Pradesh,Khammam,Chintur,Eduguralla Pallai,NA,Rampachodavaram,17.743750000000002,81.17630555555556
Andhra Pradesh,Visakhapatnam,Koyyuru,Thotachilaka,Billupalem,Paderu,17.65513888888889,82.21738888888889
Andhra Pradesh,Visakhapatnam,Munchingput,Lakshmipuram,NA,Araku Valley,16.43611111111111,80.20352777777778
Andhra Pradesh,Mahabubnagar,Amangal,NA,Amangal Town,Kalwakurthy,16.669444444444444,78.49038888888889
Andhra Pradesh,Visakhapatnam,NA,Chintapalli,NA,Paderu,16.913638888888887,82.08866666666667
Andhra Pradesh,Khammam,Chintur,Thatilanka,NA,Rampachodavaram,17.74363888888889,81.39827777777778
Andhra Pradesh,Visakhapatnam,GK Veedhi,Kukumpudi,NA,Rayadurg,14.378027777777778,79.91297222222222
Andhra Pradesh,Anantapur,Puttaparthi,Bilvampalli,NA,Puttaparthi,14.158083333333334,77.79347222222222
Andhra Pradesh,Adilabad,Kerameri,NA,Kallegaon-Pittaguda,Asifabad,19.442416666666663,79.05113888888889
Andhra Pradesh,Warangal,Eturunagaram,Laxmipuram,NA,Mulug,18.26236111111111,79.68655555555556
Andhra Pradesh,Karimnagar,Mahadevpur,Palmela,NA,Manthani,17.12425,79.04086111111111
Andhra Pradesh,Karimnagar,Mahadevpur,Palmela,NA,Manthani,17.12425,79.04086111111111
Andhra Pradesh,Warangal,Eturunagaram,Laxmipuram,NA,Mulug,18.26236111111111,79.68655555555556
Andhra Pradesh,Warangal,Eturunagaram,Sarvaipeta,NA,Mulug,18.18325,79.26208333333334
Andhra Pradesh,Warangal,Eturunagaram,Tupakulagudem,NA,Mulug,18.56758333333333,80.37194444444444
Andhra Pradesh,Khammam,Quthbullapur,Mallampet,NA,Quthbullapur,18.070666666666668,78.04899999999999
Andhra Pradesh,Warangal,Kothaguda,NA,Gangaram,Mulug,17.203444444444443,80.89800000000001
Andhra Pradesh,Karimnagar,Huzurabad,Huzurabad,NA,Huzurabad,18.2035,79.39472222222223
Andhra Pradesh,Khammam,Venkatapuram,NA,NA,Bhadrachalam,18.302833333333336,80.55213888888889
Andhra Pradesh,Karimnagar,Yellareddipet,Veernapalli,NA,Sircilla,18.475777777777772,78.60419444444445
Andhra Pradesh,Visakhapatnam,Koyyuru,NA,"Edupulamma Forest Area, Mampa Police Station Limits",Paderu,17.65197222222222,82.13980555555557
Andhra Pradesh,Warangal,Chityala,Tirumalapur,NA,Bhupalpalle,17.083111111111112,80.04569444444444
Andhra Pradesh,Vishakhapatnam,Chintapalli,Terapalli,NA,Paderu,17.871861111111112,82.35338888888889
Andhra Pradesh,Visakhapatnam,GK Veedhi,Saprala,NA,Rayadurg,17.861611111111113,82.19733333333333
Andhra Pradesh,Visakhapatnam,GK Veedhi,Nakkapalli,Vishakha agency,Rayadurg,17.41108333333333,82.7291388888889
Andhra Pradesh,Nalgonda,Gurrampode,NA,Yelominigudem,Nagarjuna Sagar,16.8675,79.11333333333333
Andhra Pradesh,Visakhapatnam,G.K. Veedhi,NA,Vaadamidi,Rayadurg,17.861611111111113,82.19697222222223
Andhra Pradesh,Visakhapatnam,Chintapalli,NA,NA,Paderu,16.91425,82.08838888888889
Andhra Pradesh,Khammam,NA,Dummugudem,NA,Bhadrachalam,17.84969444444444,80.88502777777778
Andhra Pradesh,Karimnagar,Elkathurthi,Dandepalli,NA,Husnabad,18.13947222222222,79.47202777777778
Andhra Pradesh,Khammam,Cherla,NA,NA,Bhadrachalam,18.09111111111111,80.83244444444443
Andhra Pradesh,Khammam,Chintur,Burkankota,NA,Rampachodavaram,17.744055555555555,81.39850000000001
Andhra Pradesh,Vishakhapatnam,Chintapalle,Turabalagedda,between Chintapalli and Narsipatnam,Paderu,17.871166666666667,82.35347222222222
Andhra Pradesh,Vishakhapatnam,Munchingput,Kumada,NA,Araku Valley,18.26794444444444,82.43566666666668
Andhra Pradesh,Khammam,Charla,R. Kothagudem,NA,Bhadrachalam,18.005555555555556,80.87777777777777
Andhra Pradesh,Visakhapatnam,Chintapalli,NA,Korukonda,Paderu,17.172694444444446,81.82552777777778
Andhra Pradesh,Khammam,NA,Kothagudem,Basigutta hillocks,Kothagudem,17.53527777777778,80.6121111111111
Andhra Pradesh,Khammam,NA,NA,Bayyaram,Yellandu,17.573555555555554,80.10455555555555
Andhra Pradesh,Visakhapatnam,G.K. Veedhi,NA,NA,Rayadurg,17.861444444444444,82.19644444444445
Andhra Pradesh,Adilabad,Utnoor,Balampur,Utnoor,Khanapur,19.45544444444444,78.8713611111111
Andhra Pradesh,Prakasam,Podili,Pamulapadu,NA,Markapuram,15.840694444444445,78.49113888888888
Andhra Pradesh,Warangal,Chityal,Nawabupeta,NA,Bhupalpalle,16.819944444444445,80.23216666666667
Andhra Pradesh,Visakhapatnam,GK Veedhi,Lakkavarapupet,NA,Rayadurg,17.79041666666667,82.22527777777778
Andhra Pradesh,Vizianagaram,Komarada,NA,NA,Kurupam,18.89788888888889,83.46286111111111
Andhra Pradesh,Prakasam,Pullalacheruvu,Marrivemula,NA,Yerragondapalem,16.24688888888889,79.54980555555555
Andhra Pradesh,Karimnagar,Sircilla,NA,NA,Sircilla,18.275416666666665,78.80983333333333
Andhra Pradesh,Khammam,Gundala,NA,"Damartogu, Gundala Police station",Pinapaka,15.193166666666666,77.46994444444445
Andhra Pradesh,Khammam,NA,Venkatapuram,NA,Bhadrachalam,18.303444444444445,80.55133333333333
Andhra Pradesh,Vishakhapatnam,Araku Valley,Iragayi,Araku valley,Araku Valley,18.363222222222223,83.04983333333332
Andhra Pradesh,Guntur,Bollapalle,Bollapalli,NA,Vinukonda,15.879277777777778,80.08577777777778
Andhra Pradesh,Ranga Reddy,Ibrahimpatnam,Chittapur Kancha,Ibrahimpatnam,Ibrahimpatnam,18.8905,78.69522222222223
Andhra Pradesh,Khammam,Penubally/Dummugudem,Gouraram,NA,Bhadrachalam,16.887666666666668,79.23075
Andhra Pradesh,Khammam,Dummugudem/Kunavarm,Pydigudem,NA,Bhadrachalam,16.865555555555556,81.24294444444445
Andhra Pradesh,Khammam,NA,Yellandu,Dharmaram,Yellandu,17.59594444444444,80.31691666666666
Andhra Pradesh,Anantapur,Nambulapulikunta,NA,Marrikommadinne,Kadiri,14.054111111111112,78.41186111111112
Andhra Pradesh,Khammam,Cherla,Kurnapalli,NA,Bhadrachalam,18.049444444444447,80.94405555555556
Andhra Pradesh,Warangal,Govindaraopet,Moddulagudem,NA,Mulug,17.116777777777777,80.70833333333334
Andhra Pradesh,Guntur,Bollapalli,Papaipalem,Veerammakunta Thanda,Vinukonda,16.53338888888889,79.96908333333333
Andhra Pradesh,Prakasam,Kurichedu,NA,Kurichedu Forest Area,Darsi,15.906666666666666,79.57958333333333
Andhra Pradesh,Visakhapatnam,Chintapalli,Lambasingi,NA,Paderu,17.817527777777777,82.49347222222222
Andhra Pradesh,Khammam,Venkatapuram,Alubaka,Bhadrachalam Agency,Bhadrachalam,18.26075,80.71847222222222
Andhra Pradesh,Nalgonda,Mellacheruvu,Mellacheruvu,NA,Huzurnagar,16.81875,79.93016666666666
Andhra Pradesh,Visakhapatnam,Chintapalli,NA,NA,Paderu,16.91369444444444,82.08725
Andhra Pradesh,East Godavari,Chintoor,Edugurallapalli,between Bhadrachalam and Rajamahendravaram,Rampachodavaram,17.74341666666667,81.17788888888889
Andhra Pradesh,Visakhapatnam,Chatrai,Chatrai,NA,Nuzvid,16.99438888888889,80.86477777777777
Andhra Pradesh,Kurnool,NA,Boora Gundala,Nallamala Forest,Achampet,16.01336111111111,78.97161111111112
Andhra Pradesh,Medak,Kondapak,Sirisingandla,NA,Gajwel,17.998361111111112,78.83047222222221
Andhra Pradesh,Visakhapatnam,Chintapalle,Korukonda,NA,Paderu,17.17227777777778,81.82522222222222
Andhra Pradesh,Visakhapatnam,NA,Paderu,NA,Paderu,18.07744444444445,82.66886111111111
Andhra Pradesh,Vishakhapatnam,G Madugula,NA,NA,Paderu,18.013222222222222,82.53166666666667
Andhra Pradesh,Visakhapatnam,Addanki,Kunkupadu,NA,Addanki,15.772972222222222,79.9201388888889
Andhra Pradesh,Adilabad,Tiryani,Pangidi Madra,NA,Asifabad,19.23086111111111,79.17447222222222
Andhra Pradesh,Anantapur,Dharmavaram rural,Nadimigaddapalli,Bilvampalli,Dharmavaram,16.170694444444447,80.58094444444444
Andhra Pradesh,Adilabad,Nennal,Avadam,NA,Bellampalle,18.95625,79.60783333333333
Andhra Pradesh,Nizamabad,Domakonda,NA,NA,Kamareddy,18.25288888888889,78.43561111111111
Andhra Pradesh,Visakhapatnam,Koyyuru,Nimmalagudem,NA,Paderu,17.024555555555555,81.30883333333333
Andhra Pradesh,Visakhapatnam,Chintapalli,Cherlapalli,NA,Paderu,17.104750000000003,79.2431111111111
Andhra Pradesh,Visakhapatnam,Chintapalle,Balapam,NA,Paderu,18.02947222222222,82.34277777777777
Andhra Pradesh,Warangal,Eturunagaram,Gangugudem,NA,Mulug,18.53538888888889,80.35233333333333
Andhra Pradesh,Khammam,Charla,NA,Venkatapuram,Bhadrachalam,18.302833333333336,80.55213888888889
Andhra Pradesh,Visakhapatnam,G.K. Veedhi,Jerrela,NA,Rayadurg,17.861555555555558,82.19658333333334
Andhra Pradesh,East Godavari,Y Ramavaram,Donkarai,Rampachodavaram Division,Rampachodavaram,17.928611111111113,81.79925
Andhra Pradesh,Visakhapatnam,Narsipatnam,Narsipatnam,NA,Narsipatnam,17.66913888888889,82.61311111111111
Andhra Pradesh,Warangal,Mangapt,Narsimhasagar,NA,Mulug,18.24638888888889,80.51238888888889
Andhra Pradesh,Guntur,Veldurthi,Sirigiripadu,NA,Macherla,16.34863888888889,79.36616666666666
Andhra Pradesh,Visakhapatnam,Chintapalli,NA,Peddagedda Junction,Rayadurg,16.91425,82.08838888888889
Andhra Pradesh,Visakhapatnam,Chintapalli,NA,"Chintapalli, Narsipatnam",Rayadurg,16.91425,82.08838888888889
Andhra Pradesh,Visakhapatnam,Chodavaram,NA,Chodavaram,Chodavaram,17.826527777777777,82.93227777777778
Andhra Pradesh,Warangal,Kothaguda,NA,"Thani rivulet, Ootai forest area",Mulug,17.99977777777778,80.05377777777778
Andhra Pradesh,Warangal,Eturunagaram,NA,Bhupatipur forest area,Mulug,18.938388888888888,78.83311111111111
Andhra Pradesh,Warangal,Narasampet,NA,Pochapur forest area,Narsampet,18.073444444444444,80.29016666666666
Andhra Pradesh,Warangal,Tadvai,Medaram,NA,Mulug,16.96097222222222,79.66686111111112
Andhra Pradesh,Khammam,Kamepally,Komanapalli,NA,Yellandu,16.665333333333333,82.1273611111111
Andhra Pradesh,Warangal,Mangapet,Ramanakkapet,Mangapet,Mulug,18.20513888888889,80.60619444444444
Andhra Pradesh,Khammam,Kukunoor,Polaram,NA,Aswaraopeta,18.519055555555557,79.97575
Andhra Pradesh,Khammam,NA,NA,Cherla,Bhadrachalam,18.081055555555555,80.83483333333332
Andhra Pradesh,Visakhapatnam,GK Veedhi,Chintapalli,NA,Paderu,16.914194444444444,82.08805555555556
Andhra Pradesh,East Godavari,Chintoor,Pega,NA,Rampachodavaram,17.743722222222225,81.39819444444446
Andhra Pradesh,Khammam,Kukunoor,Polaram,NA,Aswaraopeta,18.519055555555557,79.97575
Andhra Pradesh,Khammam,NA,NA,"Lachigudem forest area, Yellandu Police station limits",Yellandu,17.779833333333332,81.02852777777778
Andhra Pradesh,Warangal,Kodakandla,Ramavaram,NA,Palakurthi,17.530194444444444,79.46119444444444
Andhra Pradesh,Anatapur,Pavagada,Venkatammanahalli,NA,NA,14.334944444444446,77.39719444444445
Andhra Pradesh,Mahabubnagar,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Karimnagar,NA,NA,"Manpur Tehsil/ Block- Chhattisgarh, Madanaveeda- Chhattisgarh",NA,NA,NA
Andhra Pradesh,Rangareddy,Hyderabad,Vanasthalipuram,Hyderabad,NA,NA,NA
Andhra Pradesh,Srikakulam,Mailapadu,NA,NA,Venkatagiri,15.426542,79.961543
Andhra Pradesh,Visakhapatnam,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Khammam,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Visakhapatnam,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Khammam,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Vizianagaram,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Khammam,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Kurnool,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Adilabad,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Vishakhapatnam,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Visakhapatnam,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Karimnagar,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Warangal,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Karimnagar,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Guntur,NA,Kayavardha,NA,NA,NA,NA
Andhra Pradesh,Khammam,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Visakhapatnam,NA,NA,Aberupadu,NA,NA,NA
Andhra Pradesh,Adilabad,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Visakhapatnam,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Hyderabad,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Khammam,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Khammam,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Visakhapatnam,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Adilabad,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Hyderabad,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Adilabad,NA,Sivam,NA,NA,NA,NA
Andhra Pradesh,Warangal,NA,Muttapuram,NA,NA,NA,NA
Andhra Pradesh,Medak,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Karimnagar,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Prakasam,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Adilabad,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Nizamabad,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Warangal,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Adilabad,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Karimnagar,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Vizianagaram,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Visakhapatnam,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Visakhapatnam,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Visakhapatnam,NA,NA,Dagudupalli,Paderu,18.074713,82.664223
Andhra Pradesh,Nalgonda,NA,NA,NA,NA,NA,NA
Andhra Pradesh,Khammam,NA,Rontentha,NA,NA,NA,NA
Andhra Pradesh,Warangal,NA,NA,NA,NA,NA,NA
